fips,PopulationEstimate2018,PopRatioMale2017,PopRatio65+2017,"MedianAge,Male2010","MedianAge,Female2010",PopulationDensityperSqMile2010,"MedicareEnrollment,AgedTot2017",#Hospitals,#ICU_beds,PopRatioMale<52010,PopRatio<52010,PopRatioMale5-92010,PopRatio5-92010,PopRatioMale10-142010,PopRatio10-142010,PopRatioMale15-192010,PopRatio15-192010,PopRatioMale20-242010,PopRatio20-242010,PopRatioMale25-292010,PopRatio25-292010,PopRatioMale30-342010,PopRatio30-342010,PopRatioMale35-442010,PopRatio35-442010,PopRatioMale45-542010,PopRatio45-542010,PopRatioMale55-592010,PopRatio55-592010,PopRatioMale60-642010,PopRatio60-642010,PopRatioMale65-742010,PopRatio65-742010,PopRatioMale75-842010,PopRatio75-842010,PopRatioMale>842010,PopRatio>842010,HeartDiseaseMortality,StrokeMortality,DiabetesPercentage,Smokers_Percentage,#EligibleforMedicare2018,mortality2015-17Estimated
13101,4000.0,0.5127032520325203,0.12728658536585366,30.7,32.2,9.7,0.10213414634146341,0.0,0.0,0.48324022346368717,0.043953252032520325,0.5120481927710844,0.043191056910569105,0.5376344086021505,0.038109756097560975,0.5294117647058824,0.04344512195121951,0.4915254237288136,0.036839430894308946,0.5405405405405406,0.04573170731707317,0.53156146179402,0.04065040650406504,0.5109090909090909,0.07139227642276423,0.5203252032520326,0.06504065040650407,0.48058252427184467,0.025152439024390245,0.46706586826347307,0.019817073170731708,0.4692982456140351,0.027184959349593495,0.425531914893617,0.01524390243902439,0.3448275862068966,0.002540650406504065,201.2,43.1,11.0,19.094551686,563.0,0.0
13103,62190.0,0.49794938481544465,0.11541795872094962,34.3,35.9,109.4,0.11290053682771498,0.33343336334233603,0.0,0.5231733914940022,0.03199293121269714,0.5097519865157717,0.03529392150978627,0.5188379482523832,0.038111433430029006,0.5053635280095352,0.03534393651428762,0.5161516853932584,0.0245073522056617,0.49644293226105785,0.026758027408222466,0.49121315192743764,0.028892000933613417,0.49146110056925996,0.06476943082924877,0.49702011422895453,0.06673668767296856,0.48483838720426525,0.024257277183154947,0.500801282051282,0.020839585208896002,0.48480888598497224,0.024740755560001333,0.43183549124143183,0.009452835850755226,0.3161953727506427,0.0020506151845553666,186.9,37.7,9.6,16.27983515,9427.0,27.0598086124402
13105,19120.0,0.4804019048615836,0.20445863205819248,39.7,42.3,57.4,0.2023130462085928,1.0466272437071538,2.0932544874143075,0.4774980930587338,0.03275943272803391,0.5138662316476346,0.03296875817677534,0.48796992481203005,0.03396305405829714,0.5230987917555082,0.038515882568423254,0.4982905982905983,0.03050918415406353,0.5077625570776255,0.029096237375058873,0.4778761061946903,0.02825893558009315,0.47073072264836496,0.06101836830812706,0.4863667348329925,0.07467685383850542,0.48323615160349853,0.03469569312889215,0.5007552870090635,0.03469569312889215,0.4615800865800866,0.044638651944110104,0.4,0.023653775707781672,0.27184466019417475,0.005861112564760061,221.5,46.2,6.3,17.841736172,5285.0,17.187543389864125
13107,22612.0,0.49143364403018197,0.15849977807367954,35.0,38.6,33.2,0.16693297825122058,0.8877052818464269,3.5508211273857078,0.5114734299516909,0.037594318686196185,0.4961783439490446,0.03457612072791833,0.5287723785166241,0.036706613404349754,0.49619289340101524,0.034709276520195294,0.5166553365057783,0.033732800710164226,0.5048923679060665,0.034354194407456726,0.5290006988120196,0.033599644917887264,0.49759348389485375,0.05965379494007989,0.48272583201267827,0.06759875721260541,0.47938504542278126,0.030448291167332445,0.47774480712166173,0.028584110075454947,0.45304777594728174,0.03661784287616511,0.39161554192229037,0.016999556147359075,0.29476584022038566,0.004749223257878385,239.4,54.8,16.1,21.225064957,5162.0,18.84472077174971
13109,10721.0,0.4889095127610209,0.15777262180974477,34.1,37.6,60.2,0.15415313225058005,1.8561484918793503,0.0,0.4887839433293979,0.03842227378190255,0.5157526254375729,0.041020881670533645,0.5385714285714286,0.03498839907192575,0.5205479452054794,0.035266821345707654,0.5224867724867724,0.03665893271461717,0.49746192893401014,0.03638051044083527,0.4978601997146933,0.032389791183294665,0.5031757233592096,0.06617169373549885,0.48458445040214476,0.06709976798143852,0.4462025316455696,0.026171693735498838,0.5095652173913043,0.027192575406032482,0.44075829383886256,0.03452436194895592,0.4012096774193548,0.018468677494199535,0.3393939393939394,0.005197215777262181,222.2,48.3,6.3,19.269089607,2210.0,5.442
13111,25964.0,0.4852697259300213,0.2872995813916752,47.4,49.2,61.2,0.26151172893136404,0.7898270278808941,1.9745675697022351,0.5163572060123784,0.023062949214122108,0.47641509433962265,0.02393175894479109,0.5093773443360841,0.026814627596556354,0.5345104333868379,0.026301240028433773,0.4976303317535545,0.02073295948187347,0.48895582329317266,0.01923228812889977,0.5231910946196661,0.022273122186241213,0.49170204554226166,0.05031198167601295,0.4868170698559391,0.07072901034673407,0.4620758483033932,0.036568991390885396,0.4866666666666667,0.04036016112471369,0.49168568633844145,0.059552957902219414,0.45165238678090575,0.02914461732880499,0.35685483870967744,0.0069899691967459125,179.9,45.1,11.5,15.71593959,8527.0,29.08183430453509
13113,113459.0,0.48625931816364426,0.17630543141209606,41.3,43.3,548.4,0.17514149392708953,0.17770037939031,3.287457018720735,0.5055973946672094,0.0220703871202765,0.5128101945003354,0.033967427520457755,0.5102977270301996,0.04248816071222312,0.5159468438538206,0.041395303378972716,0.5335352661185634,0.02191045677882522,0.5030959752321982,0.017325786990555224,0.4748481166464156,0.017361327066433285,0.4478756476683938,0.05760157797936898,0.47705314009661837,0.08422997983100694,0.47606120434353405,0.0342784031843908,0.4856030045903464,0.03101760122257861,0.4904276479363501,0.03505139983473865,0.4188775510204082,0.014589201147944451,0.30866540164452877,0.004335889257123564,141.1,36.2,9.7,12.821385861,24233.0,50.76521812568619
13115,97927.0,0.48319383688648027,0.16573612121336298,36.3,38.8,188.9,0.16077776525667686,0.4097814840236444,6.658949115384221,0.51127127741144,0.03415528669337076,0.5081567312090257,0.03414504215627017,0.5013143652389052,0.03321278928011638,0.48105234460196294,0.03615297142798603,0.49592370404553143,0.03302838761230574,0.4903765690376569,0.03001649370473195,0.5130981487949703,0.03009845000153668,0.5005574136008919,0.06439716021431571,0.4860397587670315,0.06687633819265877,0.48591893211785775,0.030579943245264463,0.4775842904779548,0.02641041664532388,0.4562441188331765,0.03476995891940623,0.4072278536800353,0.018931904561892372,0.2846376811594203,0.0050300677163902345,227.3,52.6,12.9,17.005829908,21201.0,72.2208748196061
13117,236612.0,0.49670347023911354,0.11653002408243299,36.5,37.3,783.5,0.1055810709444788,0.08773199629770975,1.0527839555725171,0.522254101375708,0.03114047208587208,0.5099158653846154,0.03722029942930336,0.5107662463627546,0.03464975193778047,0.5210305899490167,0.025104510740589645,0.5295637634898921,0.01528291375506104,0.4785953592257104,0.016919115486013325,0.4637215528781794,0.022792772638144995,0.4926224010731053,0.0708830664087346,0.5103692094616759,0.061425557207841486,0.4788248337028825,0.018945724600490422,0.4801582395846211,0.017037553681015234,0.4782171244592011,0.020849508920150722,0.4380469829571626,0.008343312847912197,0.3176123802505527,0.0018906245202156453,138.6,39.7,7.3,12.546139504000001,30091.0,56.5026807436571
13119,23023.0,0.4911042944785276,0.18799298860648553,39.5,42.4,84.5,0.18496932515337422,0.8764241893076249,3.5056967572304996,0.5251742835011619,0.029710780017528485,0.5068890500362582,0.03063102541630149,0.5353107344632768,0.03321647677475898,0.5309904153354632,0.03641542506573182,0.49646393210749645,0.030762489044697635,0.5016233766233766,0.027081507449605607,0.505531914893617,0.02602979842243646,0.5028860028860029,0.06108676599474146,0.5092331768388106,0.07129710780017529,0.4836775483011326,0.031814198071866785,0.4925795053003534,0.03054338299737073,0.4750116767865483,0.04456617002629273,0.38245315161839866,0.019675723049956177,0.2922705314009662,0.005302366345311131,220.8,51.1,11.9,18.354444067,5786.0,20.55243615287085
